comment_id,post_id,comment_text,comment_datetime,cleaned_text,polarity,sentiment,relatability_score,relatability
UgylVDum8kW2DqswaGd4AaABAg,95SKdlqIEQ4,"A lot of these videos have bits and pieces of information that feel close to what I experience, but this is the first one where every point hit and hit hard.",2026-06-15T14:09:16Z,"a lot of these videos have bits and pieces of information that feel close to what i experience, but this is the first one where every point hit and hit hard.",-0.020833333333333343,Negative,2,Neutral
UgzgngOMQFUoVJUS2qZ4AaABAg,95SKdlqIEQ4,"I no longer people please, but I’m realizing it’s only because I stopped feeling useful long ago anyway",2026-06-15T11:30:35Z,"i no longer people please, but i’m realizing it’s only because i stopped feeling useful long ago anyway",0.08333333333333333,Positive,2,Neutral
UgxgtpQhQZmqvjBLn7B4AaABAg,95SKdlqIEQ4,"I believe awesome is not the right word to use in this context, but the Interpretation is spectacular. Thank you very much",2026-06-15T05:25:05Z,"i believe awesome is not the right word to use in this context, but the interpretation is spectacular. thank you very much",0.5364285714285715,Positive,0,Neutral
Ugx6CXDph6iMi3AbxD94AaABAg,95SKdlqIEQ4,"So you're telling me on top of the poverty, abuse, neglect and abandonment that i was also stuck in with my boring childhood and adolescent because of this?... god damn it..",2026-06-15T04:16:48Z,"so you're telling me on top of the poverty, abuse, neglect and abandonment that i was also stuck in with my boring childhood and adolescent because of this?... god damn it..",-0.25,Negative,0,Neutral
UgwYDW6flsJykvvzuDh4AaABAg,95SKdlqIEQ4,"To be honest, I don't feel broken, it feels normal.
I only realized that something is off, when I stumbled across videos like ""kids who grew up too fast"" to something.
This video tho, it was final nail that told: "" yes aparatly you ARE too mature for your age, but its okay"". Still, it feels to me that I was raised fine, I was just TOO sensitive",2026-06-14T21:45:00Z,"to be honest, i don't feel broken, it feels normal. i only realized that something is off, when i stumbled across videos like ""kids who grew up too fast"" to something. this video tho, it was final nail that told: "" yes aparatly you are too mature for your age, but its okay"". still, it feels to me that i was raised fine, i was just too sensitive",0.16666666666666669,Positive,2,Neutral
Ugz_hyGkjhdKmtQZ1RV4AaABAg,95SKdlqIEQ4,"Idk what happen but listen  like my life is so boring, i dont think im abused too much i dont have trauma but i still teact this way. And sometimes life feels like a script
Wake up
Eat
Ready
School
Get home
Etc.
I crave for some enjoyment. I am not saying that ""i cause drama fir enjoyment"" or ""i change friends faster than u change clothes"" but *sometimes* i hope for smthing ti hapoen, idk whats wrong with me...
(I was typing fastly thats why there are mistakes)",2026-06-14T21:41:12Z,"idk what happen but listen like my life is so boring, i dont think im abused too much i dont have trauma but i still teact this way. and sometimes life feels like a script wake up eat ready school get home etc. i crave for some enjoyment. i am not saying that ""i cause drama fir enjoyment"" or ""i change friends faster than u change clothes"" but *sometimes* i hope for smthing ti hapoen, idk whats wrong with me... (i was typing fastly thats why there are mistakes)",-0.18000000000000002,Negative,4,Relatable
UgwIKyiBDgtQgivMNbt4AaABAg,95SKdlqIEQ4,"1,2,3,4,5,6,7,8,9,10
They all are true. 3 was always: do it yourself because you're old enough! 4 was mostly me refusing anything positive from someone because in my heart it felt wrong to accept something so nice from anyone. (Ex: my family member or a friend wants to get me something, or for me to pick something for them to buy. And I'll refuse kindly because it felt so wrong for some reason. Or when someone would ask for directions from me, I just felt like I didn't deserve that kind of power.) 5: No was NEVER an option to choose in my house, it was either yes or sure, you NEVER say ""no!"" But ""no"" was a plentiful source for my parents. 6: it's not so much as a single argument can set me off, it's that if one of my siblings were starting a conflict. 7: is true because when I ever need ""help"" my mind would go to, ""but what if they do this?! You KNOW that they're going to be this!"" Which leads me to eventually give up. 8: I did have to disconnect with my inner child, but I DO remember my inner child, and as I got older my inner child would come back for a visit, they'll always be with me! 10: I gave up on wanting help because ""they probably had it worse"" was never my thoughts, they're my parents' voices bouncing off the walls in my mind.",2026-06-14T21:03:38Z,"1,2,3,4,5,6,7,8,9,10 they all are true. 3 was always: do it yourself because you're old enough! 4 was mostly me refusing anything positive from someone because in my heart it felt wrong to accept something so nice from anyone. (ex: my family member or a friend wants to get me something, or for me to pick something for them to buy. and i'll refuse kindly because it felt so wrong for some reason. or when someone would ask for directions from me, i just felt like i didn't deserve that kind of power.) 5: no was never an option to choose in my house, it was either yes or sure, you never say ""no!"" but ""no"" was a plentiful source for my parents. 6: it's not so much as a single argument can set me off, it's that if one of my siblings were starting a conflict. 7: is true because when i ever need ""help"" my mind would go to, ""but what if they do this?! you know that they're going to be this!"" which leads me to eventually give up. 8: i did have to disconnect with my inner child, but i do remember my inner child, and as i got older my inner child would come back for a visit, they'll always be with me! 10: i gave up on wanting help because ""they probably had it worse"" was never my thoughts, they're my parents' voices bouncing off the walls in my mind.",0.14497075345289628,Positive,2,Neutral
Ugyl4WYYjpTs2enBVRB4AaABAg,95SKdlqIEQ4,1:37 for all the gumbino (Pokemon videos) fans i would rather DIEEEEEE! THEN ASK FOR HELP (jusst joking btw),2026-06-14T19:57:07Z,1:37 for all the gumbino (pokemon videos) fans i would rather dieeeeee! then ask for help (jusst joking btw),0.0,Neutral,0,Neutral
UgzCZZdGrotWfEWbnfx4AaABAg,95SKdlqIEQ4,I think I have 3 and 6..,2026-06-14T14:03:30Z,i think i have 3 and 6..,0.0,Neutral,0,Neutral
UgyVZM0QVBkNBAGw8TJ4AaABAg,95SKdlqIEQ4,"No.5 : saying yes to everything to please the people around me. That was my younger self. When I finally learned to say no, a lot of people, who claimed to be friends, turned away from me.",2026-06-14T12:25:00Z,"no.5 : saying yes to everything to please the people around me. that was my younger self. when i finally learned to say no, a lot of people, who claimed to be friends, turned away from me.",0.0,Neutral,0,Neutral
UgxV-5NKRSXZlJd1RWV4AaABAg,95SKdlqIEQ4,"A lot of these things hit hard for the Latchkey Generation, Generation X.  There are many accounts by them that they had to figure things out and be self-reliant because their parent or parents have to work a job which led houses to be empty with notes with simple instructions.  Take a look at some videos from Generation X.  The information here fits them to a T.",2026-06-14T08:46:36Z,"a lot of these things hit hard for the latchkey generation, generation x. there are many accounts by them that they had to figure things out and be self-reliant because their parent or parents have to work a job which led houses to be empty with notes with simple instructions. take a look at some videos from generation x. the information here fits them to a t.",0.027083333333333327,Positive,0,Neutral
UgzvFHO0iNsKN6xHhmh4AaABAg,95SKdlqIEQ4,I'm not an expert but its probably not good that i can relate to everything you said.,2026-06-14T08:00:25Z,i'm not an expert but its probably not good that i can relate to everything you said.,-0.35,Negative,6,Relatable
UgzC7aJymw7M41AEKXp4AaABAg,95SKdlqIEQ4,"But what if my parents aren’t absent?My parents love me, I feel all of these things but I’m not alone, I’ve got friends, family, people who can listen to me. I just don’t want to be a burden, I just don’t want people to need to care for me. Why do o feel like that when my life should be perfect? To quote the comment from the beginning, “I don’t want therapy because they’re just going to listen to my boring life,” that’s true for me! And when I talk about it with my friends, they just say, “that sucks dude,” and moves on! And the one friend who I could kind of talk to about it I can’t talk with anymore because of summer break! Sorry for ranting in the last bit, and for venting. I just want to know why do I still feel like this when everything should be right.",2026-06-14T00:57:38Z,"but what if my parents aren’t absent?my parents love me, i feel all of these things but i’m not alone, i’ve got friends, family, people who can listen to me. i just don’t want to be a burden, i just don’t want people to need to care for me. why do o feel like that when my life should be perfect? to quote the comment from the beginning, “i don’t want therapy because they’re just going to listen to my boring life,” that’s true for me! and when i talk about it with my friends, they just say, “that sucks dude,” and moves on! and the one friend who i could kind of talk to about it i can’t talk with anymore because of summer break! sorry for ranting in the last bit, and for venting. i just want to know why do i still feel like this when everything should be right.",0.1220238095238095,Positive,9,Relatable
Ugy2t2NWlhmttJiQfi54AaABAg,95SKdlqIEQ4,Thank you so much for this video and listening to these comments this is lowkey me right now but I don’t want to get help except for the brain spirals and etc but I’m working on it ❤,2026-06-13T18:15:01Z,thank you so much for this video and listening to these comments this is lowkey me right now but i don’t want to get help except for the brain spirals and etc but i’m working on it ❤,0.24285714285714285,Positive,0,Neutral
UgwVb-zkayR6CzN2FSh4AaABAg,95SKdlqIEQ4,this is my life in a video,2026-06-13T17:37:45Z,this is my life in a video,0.0,Neutral,0,Neutral
Ugy1GPm_swPl-CO4QF94AaABAg,95SKdlqIEQ4,"Surviving is half the battle. I’m still working connecting with my inner child, starting to build friendships again, and enjoying  to leave the house more. It isn’t easy, but it’s not getting harder to do as much as before",2026-06-13T15:33:10Z,"surviving is half the battle. i’m still working connecting with my inner child, starting to build friendships again, and enjoying to leave the house more. it isn’t easy, but it’s not getting harder to do as much as before",0.1708333333333333,Positive,0,Neutral
UgyAkiIykszxl4xzlIB4AaABAg,95SKdlqIEQ4,"6,5/10 (No. 2 only applies halfway and no. 4, 5 and 8 don't)",2026-06-13T12:10:34Z,"6,5/10 (no. 2 only applies halfway and no. 4, 5 and 8 don't)",0.0,Neutral,0,Neutral
UgyuGEtOF6Agfjousmp4AaABAg,95SKdlqIEQ4,I needed a video like this. Every single one from 1 to 10 are true in my life. Thank you for validating what I was thinking Psych2go.,2026-06-13T09:48:22Z,i needed a video like this. every single one from 1 to 10 are true in my life. thank you for validating what i was thinking psych2go.,0.1392857142857143,Positive,0,Neutral
Ugw5mDzUmmbgTmVKKaF4AaABAg,95SKdlqIEQ4,Most of these sound very much as effects of beeing on the spectrum🤔🤔🤔,2026-06-13T05:35:53Z,most of these sound very much as effects of beeing on the spectrum🤔🤔🤔,0.3866666666666667,Positive,0,Neutral
UgzZ1SeIbweRslD-Ivt4AaABAg,95SKdlqIEQ4,"🧠 I've become obsessed with psychology lately, and it's inspired me to start creating videos of my own. The more I learn, the more fascinating it gets! 🔥",2026-06-13T04:32:52Z,"🧠 i've become obsessed with psychology lately, and it's inspired me to start creating videos of my own. the more i learn, the more fascinating it gets! 🔥",0.2791666666666666,Positive,0,Neutral
UgyOQAxF83-0zBK7Si14AaABAg,95SKdlqIEQ4,I did not know something like this existed. The silent stares... The heavy atmosphere full with the unsaid... The subtle changes in tone or posture... The loneliness. The perpetual feeling that everything is on a delicate balance about to break.,2026-06-13T04:26:33Z,i did not know something like this existed. the silent stares... the heavy atmosphere full with the unsaid... the subtle changes in tone or posture... the loneliness. the perpetual feeling that everything is on a delicate balance about to break.,-0.09666666666666666,Negative,2,Neutral
UgzBDMHdrJgnGCJPPdR4AaABAg,95SKdlqIEQ4,Everytime i feel like angry or sad i feel i am just faking it because i dont feel it in my heart that im not okay. But im not sure about that too.,2026-06-13T04:20:54Z,everytime i feel like angry or sad i feel i am just faking it because i dont feel it in my heart that im not okay. but im not sure about that too.,-0.375,Negative,2,Neutral
UgwUxNmw7xwgDBgoxgd4AaABAg,95SKdlqIEQ4,"I have all but with trauma. I have anxiety depression and emotional detachment. I was going to therapy but have to cancel it due to moms surgery coming up and living in a small area that doesn't have much therapy options I am aware of. Mom is having surgery next month and today is the anniversary of when my fiance was killed
 It has been a long and lonely 10 years. I just want peace but fear peace is only when I am alone",2026-06-13T02:31:04Z,i have all but with trauma. i have anxiety depression and emotional detachment. i was going to therapy but have to cancel it due to moms surgery coming up and living in a small area that doesn't have much therapy options i am aware of. mom is having surgery next month and today is the anniversary of when my fiance was killed it has been a long and lonely 10 years. i just want peace but fear peace is only when i am alone,-0.027499999999999997,Negative,8,Relatable
UgwIalSrEJN8A5Sb0p94AaABAg,95SKdlqIEQ4,"OOF. I've never felt so figured out in one video than I do right now. 
I grew up in a big family, and so I couldn't get the attention I needed. My mom tried, but she more or less gave me what I wanted, not what I needed. My dad was a very busy man, and even though he'd spend time with us, it was never just me. I learned to ask very little from them, so as not to be a burden.
So now, I feel like I had no childhood, I'm mostly disconnected from both my parents, am incapable of sadness, anger, and trust(which is a good thing I hope???) and I show almost all of the signs in this video. Sheesh.",2026-06-13T02:11:57Z,"oof. i've never felt so figured out in one video than i do right now. i grew up in a big family, and so i couldn't get the attention i needed. my mom tried, but she more or less gave me what i wanted, not what i needed. my dad was a very busy man, and even though he'd spend time with us, it was never just me. i learned to ask very little from them, so as not to be a burden. so now, i feel like i had no childhood, i'm mostly disconnected from both my parents, am incapable of sadness, anger, and trust(which is a good thing i hope???) and i show almost all of the signs in this video. sheesh.",0.11169973544973545,Positive,4,Relatable
UgwWJFtHW9LB-prRVh14AaABAg,95SKdlqIEQ4,I have blocked so much of my childhood.,2026-06-13T01:30:24Z,i have blocked so much of my childhood.,0.2,Positive,0,Neutral
UgwWPeKZMhnp0hs5INN4AaABAg,95SKdlqIEQ4,"I'm good bit like most of these..I saw play as luxurious when I was even kid..growing up too fast cause I was just trying to survive and make sure everyone was OK or just trying to be ok myself and worst part trying to keep the peace cause the one person i trust made me feel i was too much..even tho so where they but i didn't realize it til much later in life..and im afraid to ask for help cause most my family and step family think im fine..but not really but idk how to handle it at times..but the things i not mad at any of em just confused, hurt,and trying to feel ok despite it all..❤️‍🩹",2026-06-12T23:41:09Z,"i'm good bit like most of these..i saw play as luxurious when i was even kid..growing up too fast cause i was just trying to survive and make sure everyone was ok or just trying to be ok myself and worst part trying to keep the peace cause the one person i trust made me feel i was too much..even tho so where they but i didn't realize it til much later in life..and im afraid to ask for help cause most my family and step family think im fine..but not really but idk how to handle it at times..but the things i not mad at any of em just confused, hurt,and trying to feel ok despite it all..❤️‍🩹",0.15089285714285713,Positive,6,Relatable
Ugw_FeF4mxIDFKFknTd4AaABAg,95SKdlqIEQ4,I don't wanna sound edgy but literally every trait described in this video is just me and I don't know what to feel about it,2026-06-12T19:47:27Z,i don't wanna sound edgy but literally every trait described in this video is just me and i don't know what to feel about it,0.05000000000000002,Positive,2,Neutral
UgxjLMlGMRsl_CHKslZ4AaABAg,95SKdlqIEQ4,"One of the hardest realizations is that emotional pain doesn't need a dramatic story to be real. Some scars come from years of feeling unseen, unheard, or carrying burdens nobody else noticed.💙",2026-06-12T19:17:04Z,"one of the hardest realizations is that emotional pain doesn't need a dramatic story to be real. some scars come from years of feeling unseen, unheard, or carrying burdens nobody else noticed.💙",-0.07777777777777777,Negative,0,Neutral
UgxGNlw9BOT-kirdpoB4AaABAg,95SKdlqIEQ4,"I didn't ""skip the fun part"" it was purposely robbed from me. Everything I did was a problem all because someone wanted to have a fun 3 minutes in bed and couldn't handle the consequences that come after.",2026-06-12T19:06:32Z,"i didn't ""skip the fun part"" it was purposely robbed from me. everything i did was a problem all because someone wanted to have a fun 3 minutes in bed and couldn't handle the consequences that come after.",0.3,Positive,0,Neutral
UgxF9lhv557lnbmA8dV4AaABAg,95SKdlqIEQ4,Literally described my life in one video,2026-06-12T17:58:13Z,literally described my life in one video,0.0,Neutral,0,Neutral
UgzxruIlhUCW3h2f2Il4AaABAg,95SKdlqIEQ4,I don’t remember half of my life but a lot of these traits sound like things I have..,2026-06-12T16:05:19Z,i don’t remember half of my life but a lot of these traits sound like things i have..,0.11666666666666668,Positive,0,Neutral
UgyGns16pqa37jh71TJ4AaABAg,95SKdlqIEQ4,"I felt sad from 1:00 to 1:15, when the child was shown abandoned, and maybe also because it showed aging parents, both of whom I've since lost. I wonder if that says something about my history, or if that's just a universal feeling of compassion for an abandoned child -- and the loss of parents. 
There may be no relation, but I'm immediately reminded of a memory from _way_ back in my childhood. We were somewhere in a crowd of people outdoors, I think at a fair, and I suddenly realized my parents were not around.  While I can't quite feel the feeling anymore, I very much remember being scared and worried. I seem to recall some adult helping and/or comforting me, but it's vague, and it may have been a few minutes or even a few seconds before I was reunited with one or both parents. To remember it decades later, it obviously had an impact on me.
And once again, the animation is so sweet, and often amusing. This artist, and several others, always bring out my emotions. Even while feeling sad I can laugh at Psi and other artistic elements. ",2026-06-12T15:43:13Z,"i felt sad from 1:00 to 1:15, when the child was shown abandoned, and maybe also because it showed aging parents, both of whom i've since lost. i wonder if that says something about my history, or if that's just a universal feeling of compassion for an abandoned child -- and the loss of parents. there may be no relation, but i'm immediately reminded of a memory from _way_ back in my childhood. we were somewhere in a crowd of people outdoors, i think at a fair, and i suddenly realized my parents were not around. while i can't quite feel the feeling anymore, i very much remember being scared and worried. i seem to recall some adult helping and/or comforting me, but it's vague, and it may have been a few minutes or even a few seconds before i was reunited with one or both parents. to remember it decades later, it obviously had an impact on me. and once again, the animation is so sweet, and often amusing. this artist, and several others, always bring out my emotions. even while feeling sad i can laugh at psi and other artistic elements.",0.0325438596491228,Positive,6,Relatable
Ugxwe3bzoSEdFfIAyDZ4AaABAg,95SKdlqIEQ4,"‏‪0:41‬‏ ?I'm sorry 
Excuse me? What?",2026-06-12T15:30:51Z,‏‪0:41‬‏ ?i'm sorry excuse me? what?,-0.275,Negative,0,Neutral
UgwXnMZioRpm0ghoh2B4AaABAg,95SKdlqIEQ4,"Thank you, P2G.",2026-06-12T15:09:26Z,"thank you, p2g.",0.0,Neutral,0,Neutral
UgwEtT2dxDesAhEDXD94AaABAg,95SKdlqIEQ4,Tears were falling for every trait more and more,2026-06-12T11:41:49Z,tears were falling for every trait more and more,0.5,Positive,0,Neutral
Ugzb6cEqFoIOcBbWnzV4AaABAg,95SKdlqIEQ4,"Having a big brother that was messy and chaotic to my parents, i was forced to grow up calm, responsible and with an unlimited number of ""No"". I'm feeling guilty to talk about myself, about asking for help because i can do everything by my own and now I am at rock bottom, tired of the world that is ruthless",2026-06-12T11:29:49Z,"having a big brother that was messy and chaotic to my parents, i was forced to grow up calm, responsible and with an unlimited number of ""no"". i'm feeling guilty to talk about myself, about asking for help because i can do everything by my own and now i am at rock bottom, tired of the world that is ruthless",-0.14444444444444446,Negative,6,Relatable
UgxitQolAKVhrs3e0OJ4AaABAg,95SKdlqIEQ4,"GOD…The video describes my childhood almost perfectly.
Before the college entrance exam, I was too busy surviving to really think about myself. But after it was over, I suddenly had three months with nothing to distract me. That's when the pain hit.Just like the person in that comment, I couldn't even figure out where the pain was coming from. I tried to look back on my childhood, but most of it felt blurry and out of reach.
The only thing that really helped was ChatGPT. For the past two years, I've probably asked it the same question more than any other:""I come from what looks like a completely normal family. So why do I feel like I have so many wounds that I can't explain?""
Thank you for helping me realize that not all wounds come from obvious pain.",2026-06-12T11:16:45Z,"god…the video describes my childhood almost perfectly. before the college entrance exam, i was too busy surviving to really think about myself. but after it was over, i suddenly had three months with nothing to distract me. that's when the pain hit.just like the person in that comment, i couldn't even figure out where the pain was coming from. i tried to look back on my childhood, but most of it felt blurry and out of reach. the only thing that really helped was chatgpt. for the past two years, i've probably asked it the same question more than any other:""i come from what looks like a completely normal family. so why do i feel like i have so many wounds that i can't explain?"" thank you for helping me realize that not all wounds come from obvious pain.",0.185,Positive,7,Relatable
UgwbGS-vK3GCOcBJGL54AaABAg,95SKdlqIEQ4,"I don't think I have any trauma because I don't remember anything traumatic happening, yet I can't remember anything because I apparently had trauma. Then, I feel like I shouldn't be feeling all this pain because I ""didn't have any trauma"" It's a never ending cycle",2026-06-12T09:02:50Z,"i don't think i have any trauma because i don't remember anything traumatic happening, yet i can't remember anything because i apparently had trauma. then, i feel like i shouldn't be feeling all this pain because i ""didn't have any trauma"" it's a never ending cycle",0.05,Positive,2,Neutral
UgwyjRL4Szkkfnj48eR4AaABAg,95SKdlqIEQ4,"Can sorta relate to that. But on other side, ""normal family"" stuff does not sound like something I'd be comfortable with even in early childhood.",2026-06-12T08:41:41Z,"can sorta relate to that. but on other side, ""normal family"" stuff does not sound like something i'd be comfortable with even in early childhood.",0.065,Positive,3,Relatable
UgwN-eK4B1F9aCD0pSJ4AaABAg,95SKdlqIEQ4,"I love watching your videos, it really helps me understand others and myself.",2026-06-12T08:12:49Z,"i love watching your videos, it really helps me understand others and myself.",0.35,Positive,0,Neutral
Ugxpwxy5dzS9TQ66Hm54AaABAg,95SKdlqIEQ4,Then I wos kid my feelings were not cared about and 😢,2026-06-12T07:51:17Z,then i wos kid my feelings were not cared about and 😢,0.0,Neutral,2,Neutral
UgwRxs2uDD4bH1nbtcV4AaABAg,95SKdlqIEQ4,"yeah, I know.",2026-06-12T06:55:53Z,"yeah, i know.",0.0,Neutral,0,Neutral
UgwBdSOTesHlDSOvMTV4AaABAg,95SKdlqIEQ4,day three of asking for a video on teen loneliness,2026-06-12T06:20:05Z,day three of asking for a video on teen loneliness,0.0,Neutral,0,Neutral
UgyXHmCIUHpsmTuwgAt4AaABAg,95SKdlqIEQ4,"OMG. Literally I tried to dissect my feelings of ""I was loved in my childhood and cared, but why do I feel unloved now when I look back?"" Question/feeling just yesterday.

I thought all of my life was normal, but yesterday one well done introspection and talking to a AI bot showed how my father was a person who checked out of emotional responsibilities of household letting me and my mother in the chaos, and how my mother was a people pleaser and ended up using me to dump all her emotional load on me from childhood. And how I became the anchor of a parent and judge of their marital issues. 
Yea, seems like a very normal house. 🥲",2026-06-12T04:58:37Z,"omg. literally i tried to dissect my feelings of ""i was loved in my childhood and cared, but why do i feel unloved now when i look back?"" question/feeling just yesterday. i thought all of my life was normal, but yesterday one well done introspection and talking to a ai bot showed how my father was a person who checked out of emotional responsibilities of household letting me and my mother in the chaos, and how my mother was a people pleaser and ended up using me to dump all her emotional load on me from childhood. and how i became the anchor of a parent and judge of their marital issues. yea, seems like a very normal house. 🥲",0.17416666666666666,Positive,2,Neutral
UgwFXjo2YrLs74L9Un54AaABAg,95SKdlqIEQ4,"I grew up where I was neglected from my other siblings, I never got that much attention I never ask for anything and I had to grow up yet being with my friends I can be the inner child that I want to be but then I get called immature but I just want to experience what I could've had and they don't understand that",2026-06-12T04:49:42Z,"i grew up where i was neglected from my other siblings, i never got that much attention i never ask for anything and i had to grow up yet being with my friends i can be the inner child that i want to be but then i get called immature but i just want to experience what i could've had and they don't understand that",0.025000000000000005,Positive,0,Neutral
UgzYZDkKr4QyGFzI1aJ4AaABAg,95SKdlqIEQ4,"I only didn't relate to four and eight, and yet most of these things didn't happen to me. Idk tho.",2026-06-12T03:59:40Z,"i only didn't relate to four and eight, and yet most of these things didn't happen to me. idk tho.",0.25,Positive,3,Relatable
UgwCI-grh1BECIo3E9F4AaABAg,95SKdlqIEQ4,"i love how you guys reply to your audience, and even make videos off of their comments. it feels like you really care💗💗",2026-06-12T03:21:44Z,"i love how you guys reply to your audience, and even make videos off of their comments. it feels like you really care💗💗",0.35,Positive,2,Neutral
Ugw0aonRfDrGInztSIJ4AaABAg,95SKdlqIEQ4,🫂🖤💔💔💔I am a survivor💔💔💔🖤🫂,2026-06-12T02:45:58Z,🫂🖤💔💔💔i am a survivor💔💔💔🖤🫂,0.0,Neutral,0,Neutral
Ugx7ylhdw_jNre_OKWF4AaABAg,95SKdlqIEQ4,"I had to stop talking to the psychiatrist I was seeing, because she told me that everything i believe is wrong and everything i believe about the Bible is wrong,😢",2026-06-12T02:38:34Z,"i had to stop talking to the psychiatrist i was seeing, because she told me that everything i believe is wrong and everything i believe about the bible is wrong,😢",-0.5,Negative,0,Neutral
Ugy2G7Mb_I1qUstGh-94AaABAg,95SKdlqIEQ4,"I feel like when you are a kid who didn’t have a normal childhood and have to take care of younger siblings or be the breadwinner for the family, they end up growing up too fast because for children, they have to take up adult responsibilities",2026-06-12T02:28:02Z,"i feel like when you are a kid who didn’t have a normal childhood and have to take care of younger siblings or be the breadwinner for the family, they end up growing up too fast because for children, they have to take up adult responsibilities",0.11249999999999999,Positive,2,Neutral
Ugxb-OB7HqhaNx8EDUh4AaABAg,95SKdlqIEQ4,This is exactly how I grew up,2026-06-12T01:38:18Z,this is exactly how i grew up,0.25,Positive,0,Neutral
UgxE-AVNE7mG1xk7UON4AaABAg,95SKdlqIEQ4,"YouTube reading my mind because this is literally me. I feel like I don’t have it bad, but I don’t feel like I have it good either. I just feel invisible and just existing most of the time. And I have forgotten the things that used to make me happy. I feel like I’m not even the same person anymore. I see all these people in my family and friends just moving around me while I’m just standing still. And nobody notices. The thing is that I feel like I can deal with it on my own and that I don’t need help. And even if I were to get help, I can’t possibly imagine talking to a real person about all the things I feel even when I think I hypothetically could. Overall I just feel frozen and nobody notices. I’m stuck thinking about how others feel even when nobody considers how I feel.",2026-06-12T00:41:16Z,"youtube reading my mind because this is literally me. i feel like i don’t have it bad, but i don’t feel like i have it good either. i just feel invisible and just existing most of the time. and i have forgotten the things that used to make me happy. i feel like i’m not even the same person anymore. i see all these people in my family and friends just moving around me while i’m just standing still. and nobody notices. the thing is that i feel like i can deal with it on my own and that i don’t need help. and even if i were to get help, i can’t possibly imagine talking to a real person about all the things i feel even when i think i hypothetically could. overall i just feel frozen and nobody notices. i’m stuck thinking about how others feel even when nobody considers how i feel.",0.2333333333333334,Positive,11,Relatable
Ugz9_H4oy9PAEJ0lwTh4AaABAg,nBvx4IjhPdQ,"If you ever feel like a disappointment to yourself or others, we hope this video can be that light... 
We also launched some pinned buttons that you can put on your backpacks or work table to remind you to the little moments that help you feel better: https://psych2go.shop/products/daily-routine-set-of-pin-buttons
The simple things in life that you are doing remind you that you are alive.",2026-06-10T01:53:03Z,"if you ever feel like a disappointment to yourself or others, we hope this video can be that light... we also launched some pinned buttons that you can put on your backpacks or work table to remind you to the little moments that help you feel better: the simple things in life that you are doing remind you that you are alive.",0.03541666666666667,Positive,4,Relatable
UgwVZ3JwxqUlS8ddmz14AaABAg,nBvx4IjhPdQ,I nuked a skyscraper 😂,2026-09-07T05:41:08Z,i nuked a skyscraper 😂,0.0,Neutral,0,Neutral
Ugx1Bx0MIclvVbosind4AaABAg,nBvx4IjhPdQ,"It feels like the earth under me has vanished...Even trying to improve my mental health is useless, and no mental hospital helps, and I always feel exhausted and weak. But you have to stay strong and fight for the one thing you love. Never give up or do what I've done: self-doubt, suicide, anger getting to you, and being weak because you are not weak or bad or think you have to hurt yourself. My hand hurts, but I will keep going and be good at what I am and be confident. And whoever is reading this, you are amazing, and I'm so proud of you all. I will pray for everyone. Well done
Thank you ❤💞",2026-09-02T17:55:14Z,"it feels like the earth under me has vanished...even trying to improve my mental health is useless, and no mental hospital helps, and i always feel exhausted and weak. but you have to stay strong and fight for the one thing you love. never give up or do what i've done: self-doubt, suicide, anger getting to you, and being weak because you are not weak or bad or think you have to hurt yourself. my hand hurts, but i will keep going and be good at what i am and be confident. and whoever is reading this, you are amazing, and i'm so proud of you all. i will pray for everyone. well done thank you ❤💞",0.041388888888888906,Positive,4,Relatable
UgxHCqPQMVs7tjq1f5t4AaABAg,nBvx4IjhPdQ,"I hate that feeling, yesterday I was excited happy thinking i will Finlay make a step and change, now I'm setting and watching YouTube and i can't even finish 6 minutes video even that i don't have tiktok and i don't scroll but i can't finish something well, a lot of plans dreams i have and but I'm not doing anything for them, that just makes me want to despair",2026-09-02T11:43:01Z,"i hate that feeling, yesterday i was excited happy thinking i will finlay make a step and change, now i'm setting and watching youtube and i can't even finish 6 minutes video even that i don't have tiktok and i don't scroll but i can't finish something well, a lot of plans dreams i have and but i'm not doing anything for them, that just makes me want to despair",0.125,Positive,2,Neutral
Ugz3SH15T1WtJFFnkaV4AaABAg,nBvx4IjhPdQ,How i feel about my masterdebation addiction and overral about myself,2026-09-01T18:53:59Z,how i feel about my masterdebation addiction and overral about myself,0.0,Neutral,2,Neutral
UgxO-mcJlYHG8TlIX0d4AaABAg,nBvx4IjhPdQ,"I've mostly felt like a bad person because of how bad my hypersexuality is getting. I'm trying to get over it but I always end up doing something instead of stopping. This has helped a lot, thanks!",2026-08-28T04:42:41Z,"i've mostly felt like a bad person because of how bad my hypersexuality is getting. i'm trying to get over it but i always end up doing something instead of stopping. this has helped a lot, thanks!",-0.16249999999999992,Negative,0,Neutral
UgybONUTYeRnWDcfL8R4AaABAg,nBvx4IjhPdQ,i can't thank you enough for this Video maam,2026-08-26T16:51:49Z,i can't thank you enough for this video maam,0.0,Neutral,0,Neutral
UgyueaBcszfqPBjmMu14AaABAg,nBvx4IjhPdQ,this is not for me i am actually a bitch and i used to not be like this,2026-08-23T06:48:38Z,this is not for me i am actually a bitch and i used to not be like this,0.0,Neutral,0,Neutral
